code,group_path,name,has_link
PRCG20_1201950003,工業製品>その他工業製品>家具・装備品>木製家具,木製棚,True
PRCG20_1201950004,工業製品>その他工業製品>家具・装備品>金属製家具,スチール机・いす,True
PRCG20_1201950005,工業製品>その他工業製品>家具・装備品>金属製家具,金属製棚,True
PRCG20_1201950006,工業製品>その他工業製品>家具・装備品>木製建具,木製建具,True
PRCG20_1201950007,工業製品>その他工業製品>家具・装備品>その他の家具・装備品,事務所用・店舗用装備品,True
PRCG20_1201950008,工業製品>その他工業製品>家具・装備品>その他の家具・装備品,窓・扉用日よけ,True
PRCG20_1201950009,工業製品>その他工業製品>印刷・製版・製本>印刷・製版・製本,平版印刷物,True
PRCG20_1201950010,工業製品>その他工業製品>印刷・製版・製本>印刷・製版・製本,凸版印刷物,True
PRCG20_1201950011,工業製品>その他工業製品>印刷・製版・製本>印刷・製版・製本,おう版印刷物,True
PRCG20_1201950012,工業製品>その他工業製品>印刷・製版・製本>印刷・製版・製本,特殊印刷物,True
PRCG20_1201950013,工業製品>その他工業製品>印刷・製版・製本>印刷・製版・製本,フォトマスク,True
PRCG20_1201950014,工業製品>その他工業製品>ゴム製品>タイヤ・チューブ,自動車タイヤ,True
PRCG20_1201950015,工業製品>その他工業製品>ゴム製品>その他のゴム製品,ゴムベルト,True
PRCG20_1201950016,工業製品>その他工業製品>ゴム製品>その他のゴム製品,ゴムホース,True
PRCG20_1201950017,工業製品>その他工業製品>ゴム製品>その他のゴム製品,防振ゴム,True
PRCG20_1201950018,工業製品>その他工業製品>ゴム製品>その他のゴム製品,ゴムロール,True
PRCG20_1201950019,工業製品>その他工業製品>ゴム製品>その他のゴム製品,ゴム製パッキン,True
PRCG20_1201950020,工業製品>その他工業製品>ゴム製品>その他のゴム製品,工業用スポンジ製品,True
PRCG20_1201950021,工業製品>その他工業製品>ゴム製品>その他のゴム製品,医療・衛生用ゴム製品,True
PRCG20_1201950022,工業製品>その他工業製品>ゴム製品>その他のゴム製品,ゴム練生地,True
PRCG20_1201950023,工業製品>その他工業製品>革製履物・なめし革・革製品・毛皮>革製履物,革製履物,True
PRCG20_1201950024,工業製品>その他工業製品>革製履物・なめし革・革製品・毛皮>なめし革・革製品・毛皮,かばん・袋物,True
PRCG20_1201950025,工業製品>その他工業製品>その他製造工業製品>がん具,がん具,True
PRCG20_1201950026,工業製品>その他工業製品>その他製造工業製品>運動用品,運動用品,False
PRCG20_1201950027,工業製品>その他工業製品>その他製造工業製品>身辺細貨品,ジュエリー,True
PRCG20_1201950028,工業製品>その他工業製品>その他製造工業製品>筆記具・文具,筆記具・文具,True
PRCG20_1201950029,工業製品>その他工業製品>その他製造工業製品>その他の製造工業製品,看板・標識機,True
PRCG20_1201950030,工業製品>その他工業製品>その他製造工業製品>その他の製造工業製品,電光表示器,True
PRCG20_1201950031,工業製品>その他工業製品>その他製造工業製品>その他の製造工業製品,パレット,True
PRCG20_1201950032,工業製品>その他工業製品>その他製造工業製品>その他の製造工業製品,眼鏡枠・レンズ,False
PRCG20_1201950033,工業製品>その他工業製品>その他製造工業製品>その他の製造工業製品,人体安全保護具・救命具,True
PRCG20_1201950034,工業製品>その他工業製品>その他製造工業製品>その他の製造工業製品,ルームユニット,True
PRCG20_1202050001,農林水産物>農林水産物>耕種農業>米,玄米,True
PRCG20_1202050002,農林水産物>農林水産物>耕種農業>精穀,精米,True
PRCG20_1202050003,農林水産物>農林水産物>耕種農業>砂糖原料作物,てん菜,True
PRCG20_1202050004,農林水産物>農林水産物>耕種農業>その他の非食用耕種作物,葉たばこ,True
PRCG20_1202050005,農林水産物>農林水産物>畜産>酪農,原乳,True
PRCG20_1202050006,農林水産物>農林水産物>畜産>鶏卵,鶏卵,True
PRCG20_1202050007,農林水産物>農林水産物>畜産>食肉,牛肉,True
PRCG20_1202050008,農林水産物>農林水産物>畜産>食肉,豚肉,True
PRCG20_1202050009,農林水産物>農林水産物>畜産>食肉,鶏肉,True
PRCG20_1202050010,農林水産物>農林水産物>林業>素材,丸太,True
PRCG20_1202050011,農林水産物>農林水産物>漁業>海面養殖業,干のり,True
PRCG20_1202050012,農林水産物>農林水産物>漁業>塩・干・くん製品,塩干・塩蔵品,False
PRCG20_1202050013,農林水産物>農林水産物>漁業>塩・干・くん製品,しらす干し,True
PRCG20_1202150001,鉱産物>鉱産物>石炭・原油・天然ガス>石炭・原油・天然ガス,天然ガス,True
PRCG20_1202150002,鉱産物>鉱産物>その他の鉱業>砂利・採石,砂利,True
PRCG20_1202150003,鉱産物>鉱産物>その他の鉱業>砕石,砕石,False
PRCG20_1202150004,鉱産物>鉱産物>その他の鉱業>その他の鉱物,石灰石,True
PRCG20_1202250001,電力・都市ガス・水道>電力・都市ガス・水道>電力>事業用電力,事業用電力,True
PRCG20_1202250002,電力・都市ガス・水道>電力・都市ガス・水道>都市ガス>都市ガス,都市ガス,True
PRCG20_1202250003,電力・都市ガス・水道>電力・都市ガス・水道>水道>上水道・簡易水道,上水道,True
PRCG20_1202250004,電力・都市ガス・水道>電力・都市ガス・水道>水道>工業用水,工業用水,True
PRCG20_1202350001,スクラップ類>スクラップ類>スクラップ類>古紙,古紙,True
PRCG20_1202350002,スクラップ類>スクラップ類>スクラップ類>鉄屑,鉄屑,True
PRCG20_1202350003,スクラップ類>スクラップ類>スクラップ類>非鉄金属屑,銅・アルミニウム屑,True
